t_k,alpha_tk,nu_tk,r_t,V_irs
9.75000000,0.05436376,0.03106351,-0.00292155,-0.01312232
9.75000000,0.05436376,0.03106351,0.08775024,0.00930640
9.75000000,0.05436376,0.03106351,0.02485750,-0.00619742
9.75000000,0.05436376,0.03106351,0.10644013,0.01386748
9.75000000,0.05436376,0.03106351,0.09652708,0.01145092
9.75000000,0.05436376,0.03106351,0.07312036,0.00572142
9.75000000,0.05436376,0.03106351,0.03128688,-0.00460143
9.75000000,0.05436376,0.03106351,0.03933466,-0.00260726
9.75000000,0.05436376,0.03106351,0.04184805,-0.00198528
9.75000000,0.05436376,0.03106351,0.07804451,0.00692951
9.75000000,0.05436376,0.03106351,0.06690993,0.00419566
9.75000000,0.05436376,0.03106351,0.09847494,0.01192623
9.75000000,0.05436376,0.03106351,0.10440148,0.01337099
9.75000000,0.05436376,0.03106351,0.02810398,-0.00539122
9.75000000,0.05436376,0.03106351,0.06912503,0.00474013
9.75000000,0.05436376,0.03106351,0.06874728,0.00464730
9.75000000,0.05436376,0.03106351,0.05141199,0.00037796
9.75000000,0.05436376,0.03106351,0.08361827,0.00829520
9.75000000,0.05436376,0.03106351,0.06961511,0.00486055
9.75000000,0.05436376,0.03106351,0.03651597,-0.00330526
9.75000000,0.05436376,0.03106351,0.04994910,0.00001684
9.75000000,0.05436376,0.03106351,0.04351572,-0.00157280
9.75000000,0.05436376,0.03106351,0.03176452,-0.00448296
9.75000000,0.05436376,0.03106351,0.05171336,0.00045234
9.75000000,0.05436376,0.03106351,0.01407673,-0.00887927
9.75000000,0.05436376,0.03106351,0.06908421,0.00473010
9.75000000,0.05436376,0.03106351,0.09798060,0.01180562
9.75000000,0.05436376,0.03106351,0.05593157,0.00149281
9.75000000,0.05436376,0.03106351,0.08376312,0.00833066
9.75000000,0.05436376,0.03106351,0.05918884,0.00229550
9.75000000,0.05436376,0.03106351,0.02261359,-0.00675503
9.75000000,0.05436376,0.03106351,0.11671024,0.01636485
9.75000000,0.05436376,0.03106351,-0.02088540,-0.01762579
9.75000000,0.05436376,0.03106351,0.05468394,0.00118518
9.75000000,0.05436376,0.03106351,0.03048980,-0.00479915
9.75000000,0.05436376,0.03106351,0.10349669,0.01315056
9.75000000,0.05436376,0.03106351,0.06107249,0.00275940
9.75000000,0.05436376,0.03106351,0.13374583,0.02049343
9.75000000,0.05436376,0.03106351,0.05548225,0.00138203
9.75000000,0.05436376,0.03106351,0.03072935,-0.00473973
9.75000000,0.05436376,0.03106351,0.00123680,-0.01208268
9.75000000,0.05436376,0.03106351,0.08874005,0.00954848
9.75000000,0.05436376,0.03106351,0.02843410,-0.00530927
9.75000000,0.05436376,0.03106351,0.04132303,-0.00211517
9.75000000,0.05436376,0.03106351,0.09251307,0.01047072
9.75000000,0.05436376,0.03106351,0.08708499,0.00914367
9.75000000,0.05436376,0.03106351,0.03542636,-0.00357521
9.75000000,0.05436376,0.03106351,0.04026066,-0.00237806
9.75000000,0.05436376,0.03106351,-0.00018589,-0.01243825
9.75000000,0.05436376,0.03106351,-0.00948765,-0.01476610
9.75000000,0.05436376,0.03106351,0.07808690,0.00693990
9.75000000,0.05436376,0.03106351,0.08151456,0.00777996
9.75000000,0.05436376,0.03106351,0.06545995,0.00383910
9.75000000,0.05436376,0.03106351,0.06017961,0.00253954
9.75000000,0.05436376,0.03106351,0.03242774,-0.00431849
9.75000000,0.05436376,0.03106351,0.09996911,0.01229067
9.75000000,0.05436376,0.03106351,-0.00105421,-0.01265533
9.75000000,0.05436376,0.03106351,0.03981070,-0.00248943
9.75000000,0.05436376,0.03106351,0.05935570,0.00233661
9.75000000,0.05436376,0.03106351,0.05435095,0.00110305
9.75000000,0.05436376,0.03106351,0.05430011,0.00109052
9.75000000,0.05436376,0.03106351,0.03823405,-0.00287975
9.75000000,0.05436376,0.03106351,0.07116624,0.00524159
9.75000000,0.05436376,0.03106351,0.01660940,-0.00824859
9.75000000,0.05436376,0.03106351,0.04989044,0.00000236
9.75000000,0.05436376,0.03106351,0.06778012,0.00440959
9.75000000,0.05436376,0.03106351,0.04403420,-0.00144459
9.75000000,0.05436376,0.03106351,0.05451246,0.00114289
9.75000000,0.05436376,0.03106351,0.06105838,0.00275593
9.75000000,0.05436376,0.03106351,-0.00033352,-0.01247515
9.75000000,0.05436376,0.03106351,0.00257156,-0.01174920
9.75000000,0.05436376,0.03106351,0.05852405,0.00213173
9.75000000,0.05436376,0.03106351,0.03546527,-0.00356557
9.75000000,0.05436376,0.03106351,0.03734027,-0.00310108
9.75000000,0.05436376,0.03106351,0.07203912,0.00545595
9.75000000,0.05436376,0.03106351,0.02364697,-0.00649820
9.75000000,0.05436376,0.03106351,-0.02059997,-0.01755408
9.75000000,0.05436376,0.03106351,0.10583689,0.01372059
9.75000000,0.05436376,0.03106351,0.09194574,0.01033210
9.75000000,0.05436376,0.03106351,0.09155204,0.01023590
9.75000000,0.05436376,0.03106351,0.01954940,-0.00751698
9.75000000,0.05436376,0.03106351,0.05195885,0.00051292
9.75000000,0.05436376,0.03106351,0.01496222,-0.00865872
9.75000000,0.05436376,0.03106351,0.05250120,0.00064675
9.75000000,0.05436376,0.03106351,0.04355331,-0.00156350
9.75000000,0.05436376,0.03106351,0.02087555,-0.00718715
9.75000000,0.05436376,0.03106351,0.06999759,0.00495452
9.75000000,0.05436376,0.03106351,0.04632629,-0.00087802
9.75000000,0.05436376,0.03106351,0.10787687,0.01421723
9.75000000,0.05436376,0.03106351,0.05702838,0.00176317
9.75000000,0.05436376,0.03106351,-0.02478283,-0.01860550
9.75000000,0.05436376,0.03106351,-0.00192726,-0.01287363
9.75000000,0.05436376,0.03106351,0.11946164,0.01703282
9.75000000,0.05436376,0.03106351,0.04321081,-0.00164820
9.75000000,0.05436376,0.03106351,0.06181925,0.00294325
9.75000000,0.05436376,0.03106351,0.05466598,0.00118075
9.75000000,0.05436376,0.03106351,0.09835961,0.01189809
9.75000000,0.05436376,0.03106351,-0.00487158,-0.01361022
9.75000000,0.05436376,0.03106351,0.09565499,0.01123804
9.75000000,0.05436376,0.03106351,0.09351533,0.01071556
9.75000000,0.05436376,0.03106351,0.05455508,0.00115340
9.75000000,0.05436376,0.03106351,0.06720187,0.00426744
9.75000000,0.05436376,0.03106351,0.04285172,-0.00173701
9.75000000,0.05436376,0.03106351,0.00201395,-0.01188850
9.75000000,0.05436376,0.03106351,0.07238949,0.00554198
9.75000000,0.05436376,0.03106351,0.06202338,0.00299351
9.75000000,0.05436376,0.03106351,0.06266888,0.00315239
9.75000000,0.05436376,0.03106351,0.06934549,0.00479430
9.75000000,0.05436376,0.03106351,0.03559105,-0.00353440
9.75000000,0.05436376,0.03106351,0.10074986,0.01248105
9.75000000,0.05436376,0.03106351,0.05461635,0.00116851
9.75000000,0.05436376,0.03106351,0.07119120,0.00524772
9.75000000,0.05436376,0.03106351,0.04591059,-0.00098075
9.75000000,0.05436376,0.03106351,0.08698735,0.00911978
9.75000000,0.05436376,0.03106351,0.05759414,0.00190260
9.75000000,0.05436376,0.03106351,0.05171966,0.00045389
9.75000000,0.05436376,0.03106351,0.09186850,0.01031323
9.75000000,0.05436376,0.03106351,0.00084535,-0.01218050
9.75000000,0.05436376,0.03106351,0.04566544,-0.00104134
9.75000000,0.05436376,0.03106351,0.03533283,-0.00359838
9.75000000,0.05436376,0.03106351,0.06597777,0.00396645
9.75000000,0.05436376,0.03106351,0.06417368,0.00352269
9.75000000,0.05436376,0.03106351,0.05399728,0.00101583
9.75000000,0.05436376,0.03106351,0.03218434,-0.00437885
9.75000000,0.05436376,0.03106351,0.05361726,0.00092209
9.75000000,0.05436376,0.03106351,0.06440872,0.00358051
9.75000000,0.05436376,0.03106351,0.04882096,-0.00026173
9.75000000,0.05436376,0.03106351,0.08876805,0.00955533
9.75000000,0.05436376,0.03106351,0.07337508,0.00578395
9.75000000,0.05436376,0.03106351,0.05495496,0.00125201
9.75000000,0.05436376,0.03106351,-0.01851187,-0.01702961
9.75000000,0.05436376,0.03106351,0.04758233,-0.00056768
9.75000000,0.05436376,0.03106351,0.07393676,0.00592182
9.75000000,0.05436376,0.03106351,0.04568585,-0.00103629
9.75000000,0.05436376,0.03106351,0.06378392,0.00342679
9.75000000,0.05436376,0.03106351,0.04738762,-0.00061578
9.75000000,0.05436376,0.03106351,0.06158581,0.00288579
9.75000000,0.05436376,0.03106351,0.09788400,0.01178205
9.75000000,0.05436376,0.03106351,0.07880281,0.00711542
9.75000000,0.05436376,0.03106351,0.01411847,-0.00886887
9.75000000,0.05436376,0.03106351,0.00285972,-0.01167722
9.75000000,0.05436376,0.03106351,0.06811116,0.00449096
9.75000000,0.05436376,0.03106351,0.09064138,0.01001333
9.75000000,0.05436376,0.03106351,0.00277816,-0.01169759
9.75000000,0.05436376,0.03106351,0.04784640,-0.00050244
9.75000000,0.05436376,0.03106351,0.12808425,0.01912327
9.75000000,0.05436376,0.03106351,0.04601891,-0.00095398
9.75000000,0.05436376,0.03106351,0.13282576,0.02027089
9.75000000,0.05436376,0.03106351,0.02877983,-0.00522346
9.75000000,0.05436376,0.03106351,0.03426869,-0.00386210
9.75000000,0.05436376,0.03106351,0.03252759,-0.00429373
9.75000000,0.05436376,0.03106351,0.01462770,-0.00874203
9.75000000,0.05436376,0.03106351,0.00182578,-0.01193551
9.75000000,0.05436376,0.03106351,0.04749119,-0.00059019
9.75000000,0.05436376,0.03106351,0.05886377,0.00221543
9.75000000,0.05436376,0.03106351,0.03209806,-0.00440025
9.75000000,0.05436376,0.03106351,0.03957072,-0.00254883
9.75000000,0.05436376,0.03106351,0.09928393,0.01212357
9.75000000,0.05436376,0.03106351,0.08454952,0.00852319
9.75000000,0.05436376,0.03106351,0.04632836,-0.00087750
9.75000000,0.05436376,0.03106351,0.06771720,0.00439412
9.75000000,0.05436376,0.03106351,0.00353069,-0.01150963
9.75000000,0.05436376,0.03106351,0.06273931,0.00316972
9.75000000,0.05436376,0.03106351,0.05242510,0.00062797
9.75000000,0.05436376,0.03106351,0.04274085,-0.00176443
9.75000000,0.05436376,0.03106351,0.05538295,0.00135754
9.75000000,0.05436376,0.03106351,0.05036148,0.00011865
9.75000000,0.05436376,0.03106351,0.01355751,-0.00900861
9.75000000,0.05436376,0.03106351,0.10654340,0.01389262
9.75000000,0.05436376,0.03106351,0.08389949,0.00836405
9.75000000,0.05436376,0.03106351,0.04231746,-0.00186916
9.75000000,0.05436376,0.03106351,-0.00032565,-0.01247319
9.75000000,0.05436376,0.03106351,-0.02193691,-0.01789002
9.75000000,0.05436376,0.03106351,0.11663689,0.01634703
9.75000000,0.05436376,0.03106351,0.04896923,-0.00022511
9.75000000,0.05436376,0.03106351,0.07806467,0.00693445
9.75000000,0.05436376,0.03106351,0.02489290,-0.00618862
9.75000000,0.05436376,0.03106351,0.04481572,-0.00125137
9.75000000,0.05436376,0.03106351,0.04640116,-0.00085951
9.75000000,0.05436376,0.03106351,0.06186439,0.00295437
9.75000000,0.05436376,0.03106351,0.05715539,0.00179447
9.75000000,0.05436376,0.03106351,0.02571494,-0.00598443
9.75000000,0.05436376,0.03106351,0.02539123,-0.00606483
9.75000000,0.05436376,0.03106351,0.05183063,0.00048128
9.75000000,0.05436376,0.03106351,-0.00013135,-0.01242462
9.75000000,0.05436376,0.03106351,0.02879613,-0.00521942
9.75000000,0.05436376,0.03106351,0.04957568,-0.00007536
9.75000000,0.05436376,0.03106351,0.06671149,0.00414687
9.75000000,0.05436376,0.03106351,0.10106573,0.01255807
9.75000000,0.05436376,0.03106351,0.03956309,-0.00255072
9.75000000,0.05436376,0.03106351,0.05548560,0.00138285
9.75000000,0.05436376,0.03106351,-0.00364312,-0.01330283
9.75000000,0.05436376,0.03106351,0.06476424,0.00366797
9.75000000,0.05436376,0.03106351,0.02611592,-0.00588484
9.75000000,0.05436376,0.03106351,0.04478890,-0.00125800
9.75000000,0.05436376,0.03106351,0.06914631,0.00474536
9.75000000,0.05436376,0.03106351,0.07044482,0.00506439
9.75000000,0.05436376,0.03106351,0.00920525,-0.01009345
9.75000000,0.05436376,0.03106351,0.07927514,0.00723120
9.75000000,0.05436376,0.03106351,0.05315618,0.00080835
9.75000000,0.05436376,0.03106351,0.09372677,0.01076720
9.75000000,0.05436376,0.03106351,0.09976713,0.01224142
9.75000000,0.05436376,0.03106351,0.10425582,0.01333550
9.75000000,0.05436376,0.03106351,0.01011629,-0.00986627
9.75000000,0.05436376,0.03106351,0.06686015,0.00418342
9.75000000,0.05436376,0.03106351,0.00536417,-0.01105184
9.75000000,0.05436376,0.03106351,0.09479138,0.01102719
9.75000000,0.05436376,0.03106351,0.09921235,0.01210611
9.75000000,0.05436376,0.03106351,0.08474546,0.00857115
9.75000000,0.05436376,0.03106351,0.04117421,-0.00215200
9.75000000,0.05436376,0.03106351,0.07126998,0.00526707
9.75000000,0.05436376,0.03106351,0.03720908,-0.00313358
9.75000000,0.05436376,0.03106351,0.05479150,0.00121170
9.75000000,0.05436376,0.03106351,0.05149943,0.00039954
9.75000000,0.05436376,0.03106351,-0.00771179,-0.01432126
9.75000000,0.05436376,0.03106351,0.02921767,-0.00511480
9.75000000,0.05436376,0.03106351,0.12490462,0.01835292
9.75000000,0.05436376,0.03106351,0.05167081,0.00044184
9.75000000,0.05436376,0.03106351,0.05934098,0.00233298
9.75000000,0.05436376,0.03106351,0.05409441,0.00103978
9.75000000,0.05436376,0.03106351,0.04161144,-0.00204382
9.75000000,0.05436376,0.03106351,0.05548537,0.00138280
9.75000000,0.05436376,0.03106351,0.04172061,-0.00201681
9.75000000,0.05436376,0.03106351,-0.01655268,-0.01653776
9.75000000,0.05436376,0.03106351,0.07878674,0.00711148
9.75000000,0.05436376,0.03106351,0.10446515,0.01338650
9.75000000,0.05436376,0.03106351,0.01820030,-0.00785263
9.75000000,0.05436376,0.03106351,0.04153921,-0.00206169
9.75000000,0.05436376,0.03106351,0.10095760,0.01253170
9.75000000,0.05436376,0.03106351,0.03040127,-0.00482112
9.75000000,0.05436376,0.03106351,0.06640761,0.00407215
9.75000000,0.05436376,0.03106351,0.18877310,0.03371128
9.75000000,0.05436376,0.03106351,0.07400428,0.00593839
9.75000000,0.05436376,0.03106351,0.05650171,0.00163335
9.75000000,0.05436376,0.03106351,0.08175278,0.00783832
9.75000000,0.05436376,0.03106351,0.07849224,0.00703928
9.75000000,0.05436376,0.03106351,0.03379154,-0.00398037
9.75000000,0.05436376,0.03106351,0.00042374,-0.01228587
9.75000000,0.05436376,0.03106351,0.07281279,0.00564591
9.75000000,0.05436376,0.03106351,0.07747058,0.00678877
9.75000000,0.05436376,0.03106351,0.04512206,-0.00117565
9.75000000,0.05436376,0.03106351,0.10546932,0.01363108
9.75000000,0.05436376,0.03106351,0.09924232,0.01211342
9.75000000,0.05436376,0.03106351,0.07842300,0.00702230
9.75000000,0.05436376,0.03106351,0.04570880,-0.00103062
9.75000000,0.05436376,0.03106351,-0.01058775,-0.01504176
9.75000000,0.05436376,0.03106351,0.04894769,-0.00023043
9.75000000,0.05436376,0.03106351,-0.00267479,-0.01306060
9.75000000,0.05436376,0.03106351,-0.01885580,-0.01711597
9.75000000,0.05436376,0.03106351,0.07446677,0.00605189
9.75000000,0.05436376,0.03106351,0.09077973,0.01004715
9.75000000,0.05436376,0.03106351,-0.00622861,-0.01394989
9.75000000,0.05436376,0.03106351,0.04639455,-0.00086115
9.75000000,0.05436376,0.03106351,0.05382036,0.00097219
9.75000000,0.05436376,0.03106351,0.04528064,-0.00113645
9.75000000,0.05436376,0.03106351,0.01154230,-0.00951077
9.75000000,0.05436376,0.03106351,0.09571044,0.01125158
9.75000000,0.05436376,0.03106351,0.01240038,-0.00929692
9.75000000,0.05436376,0.03106351,-0.00618517,-0.01393901
9.75000000,0.05436376,0.03106351,0.01166859,-0.00947929
9.75000000,0.05436376,0.03106351,0.06931594,0.00478704
9.75000000,0.05436376,0.03106351,0.04606347,-0.00094297
9.75000000,0.05436376,0.03106351,0.03043719,-0.00481221
9.75000000,0.05436376,0.03106351,0.07075439,0.00514043
9.75000000,0.05436376,0.03106351,0.06469635,0.00365127
9.75000000,0.05436376,0.03106351,-0.01730975,-0.01672779
9.75000000,0.05436376,0.03106351,0.07044122,0.00506350
9.75000000,0.05436376,0.03106351,0.09105700,0.01011492
9.75000000,0.05436376,0.03106351,0.05053730,0.00016206
9.75000000,0.05436376,0.03106351,0.04706648,-0.00069512
9.75000000,0.05436376,0.03106351,0.11319415,0.01551056
9.75000000,0.05436376,0.03106351,0.03231429,-0.00434663
9.75000000,0.05436376,0.03106351,0.04921776,-0.00016374
9.75000000,0.05436376,0.03106351,0.06464515,0.00363868
9.75000000,0.05436376,0.03106351,0.05586848,0.00147725
9.75000000,0.05436376,0.03106351,0.04590565,-0.00098197
9.75000000,0.05436376,0.03106351,0.05713537,0.00178954
9.75000000,0.05436376,0.03106351,0.10310073,0.01305407
9.75000000,0.05436376,0.03106351,0.07945244,0.00727465
9.75000000,0.05436376,0.03106351,0.05204276,0.00053363
9.75000000,0.05436376,0.03106351,0.02752674,-0.00553451
9.75000000,0.05436376,0.03106351,0.03165620,-0.00450983
9.75000000,0.05436376,0.03106351,0.08388083,0.00835948
9.75000000,0.05436376,0.03106351,0.00486957,-0.01117531
9.75000000,0.05436376,0.03106351,0.12901526,0.01934871
9.75000000,0.05436376,0.03106351,0.05337641,0.00086268
9.75000000,0.05436376,0.03106351,0.01154121,-0.00951104
9.75000000,0.05436376,0.03106351,0.06001657,0.00249938
9.75000000,0.05436376,0.03106351,0.02949102,-0.00504697
9.75000000,0.05436376,0.03106351,0.04134855,-0.00210886
9.75000000,0.05436376,0.03106351,0.00743388,-0.01053531
9.75000000,0.05436376,0.03106351,0.04695191,-0.00072343
9.75000000,0.05436376,0.03106351,-0.01157283,-0.01528867
9.75000000,0.05436376,0.03106351,0.03572981,-0.00350002
9.75000000,0.05436376,0.03106351,0.02866470,-0.00525204
9.75000000,0.05436376,0.03106351,0.03875998,-0.00274953
9.75000000,0.05436376,0.03106351,0.03062504,-0.00476560
9.75000000,0.05436376,0.03106351,0.05541880,0.00136638
9.75000000,0.05436376,0.03106351,0.08194832,0.00788622
9.75000000,0.05436376,0.03106351,0.06556563,0.00386509
9.75000000,0.05436376,0.03106351,0.09472339,0.01101059
9.75000000,0.05436376,0.03106351,0.03887769,-0.00272039
9.75000000,0.05436376,0.03106351,0.06445054,0.00359080
9.75000000,0.05436376,0.03106351,0.06567443,0.00389185
9.75000000,0.05436376,0.03106351,0.09013810,0.00989031
9.75000000,0.05436376,0.03106351,0.03167357,-0.00450552
9.75000000,0.05436376,0.03106351,0.07886766,0.00713131
9.75000000,0.05436376,0.03106351,0.02773270,-0.00548338
9.75000000,0.05436376,0.03106351,0.03666003,-0.00326957
9.75000000,0.05436376,0.03106351,0.04322263,-0.00164528
9.75000000,0.05436376,0.03106351,0.06844091,0.00457201
9.75000000,0.05436376,0.03106351,0.02059748,-0.00725630
9.75000000,0.05436376,0.03106351,0.02492630,-0.00618033
9.75000000,0.05436376,0.03106351,0.03432582,-0.00384794
9.75000000,0.05436376,0.03106351,0.05586857,0.00147727
9.75000000,0.05436376,0.03106351,0.02528059,-0.00609231
9.75000000,0.05436376,0.03106351,0.06256364,0.00312649
9.75000000,0.05436376,0.03106351,0.04324823,-0.00163895
9.75000000,0.05436376,0.03106351,0.07480062,0.00613382
9.75000000,0.05436376,0.03106351,0.05631894,0.00158830
9.75000000,0.05436376,0.03106351,0.10879120,0.01443974
9.75000000,0.05436376,0.03106351,0.05812699,0.00203390
9.75000000,0.05436376,0.03106351,0.01651630,-0.00827177
9.75000000,0.05436376,0.03106351,0.04775445,-0.00052515
9.75000000,0.05436376,0.03106351,0.05502044,0.00126816
9.75000000,0.05436376,0.03106351,0.02613715,-0.00587956
9.75000000,0.05436376,0.03106351,0.10149017,0.01266154
9.75000000,0.05436376,0.03106351,0.04473600,-0.00127108
9.75000000,0.05436376,0.03106351,0.03433808,-0.00384490
9.75000000,0.05436376,0.03106351,0.06000306,0.00249606
9.75000000,0.05436376,0.03106351,0.02621377,-0.00586053
9.75000000,0.05436376,0.03106351,0.08438188,0.00848215
9.75000000,0.05436376,0.03106351,0.07813829,0.00695250
9.75000000,0.05436376,0.03106351,0.05842141,0.00210644
9.75000000,0.05436376,0.03106351,0.07273947,0.00562791
9.75000000,0.05436376,0.03106351,0.03884223,-0.00272917
9.75000000,0.05436376,0.03106351,0.00768401,-0.01047290
9.75000000,0.05436376,0.03106351,0.04424924,-0.00139142
9.75000000,0.05436376,0.03106351,0.03878494,-0.00274335
9.75000000,0.05436376,0.03106351,-0.00889820,-0.01461842
9.75000000,0.05436376,0.03106351,0.02150314,-0.00703109
9.75000000,0.05436376,0.03106351,0.01614399,-0.00836446
9.75000000,0.05436376,0.03106351,0.02162917,-0.00699975
9.75000000,0.05436376,0.03106351,0.09578103,0.01126881
9.75000000,0.05436376,0.03106351,0.07026637,0.00502055
9.75000000,0.05436376,0.03106351,0.08433919,0.00847170
9.75000000,0.05436376,0.03106351,0.07019336,0.00500261
9.75000000,0.05436376,0.03106351,0.08800587,0.00936893
9.75000000,0.05436376,0.03106351,0.05520024,0.00131249
9.75000000,0.05436376,0.03106351,0.10144584,0.01265073
9.75000000,0.05436376,0.03106351,0.01611240,-0.00837232
9.75000000,0.05436376,0.03106351,0.05225954,0.00058712
9.75000000,0.05436376,0.03106351,0.02252719,-0.00677651
9.75000000,0.05436376,0.03106351,0.09293536,0.01057389
